#1

# WLTC class 3 test cycle >34 W/kg =34 k/tonne
 double Cycle(1801,3)
#
#vehicles with a ratio of rated power in W / kerb mass in kg  > 34ù
#
#  where:
#    column 1 - time [s]
#    column 2 - desired speed [km/h]
#    column 3 - phase (1: low; 2: medium (middle), 3: 4; 4: Extra 4
1055	40.3 	4
1056	36.0 	4
1057	30.7 	4
1058	25.4 	4
1059	21.0 	4
1060	16.7 	4
1061	13.4 	4
1062	12.0 	4
1063	12.1 	4
1064	12.8 	4
1065	15.6 	4
1066	19.9 	4
1067	23.4 	4
1068	24.6 	4
1069	25.2 	4
1070	26.4 	4
1071	28.8 	4
1072	31.8 	4
1073	35.3 	4
1074	39.5 	4
1075	44.5 	4
1076	49.3 	4
1077	53.3 	4
1078	56.4 	4
1079	58.9 	4
1080	61.2 	4
1081	62.6 	4
1082	63.0 	4
1083	62.5 	4
1084	60.9 	4
1085	59.3 	4
1086	58.6 	4
1087	58.6 	4
1088	58.7 	4
1089	58.8 	4
1090	58.8 	4
1091	58.8 	4
1092	59.1 	4
1093	60.1 	4
1094	61.7 	4
1095	63.0 	4
1096	63.7 	4
1097	63.9 	4
1098	63.5 	4
1099	62.3 	4
1100	60.3 	4
1101	58.9 	4
1102	58.4 	4
1103	58.8 	4
1104	60.2 	4
1105	62.3 	4
1106	63.9 	4
1107	64.5 	4
1108	64.4 	4
1109	63.5 	4
1110	62.0 	4
1111	61.2 	4
1112	61.3 	4
1113	62.6 	4
1114	65.3 	4
1115	68.0 	4
1116	69.4 	4
1117	69.7 	4
1118	69.3 	4
1119	68.1 	4
1120	66.9 	4
1121	66.2 	4
1122	65.7 	4
1123	64.9 	4
1124	63.2 	4
1125	60.3 	4
1126	55.8 	4
1127	50.5 	4
1128	45.2 	4
1129	40.1 	4
1130	36.2 	4
1131	32.9 	4
1132	29.8 	4
1133	26.6 	4
1134	23.0 	4
1135	19.4 	4
1136	16.3 	4
1137	14.6 	4
1138	14.2 	4
1139	14.3 	4
1140	14.6 	4
1141	15.1 	4
1142	16.4 	4
1143	19.1 	4
1144	22.5 	4
1145	24.4 	4
1146	24.8 	4
1147	22.7 	4
1148	17.4 	4
1149	13.8 	4
1150	12.0 	4
1151	12.0 	4
1152	12.0 	4
1153	13.9 	4
1154	18.8 	4
1155	25.1 	4
1156	29.8 	4
1157	33.8 	4
1158	38.2 	4
1159	43.4 	4
1160	48.9 	4
1161	53.8 	4
1162	57.8 	4
1163	61.5 	4
1164	65.0 	4
1165	68.4 	4
1166	71.6 	4
1167	73.0 	4
1168	74.3 	4
1169	76.2 	4
1170	77.9 	4
1171	79.5 	4
1172	81.0 	4
1173	82.3 	4
1174	83.5 	4
1175	84.6 	4
1176	85.5 	4
1177	86.3 	4
1178	87.1 	4
1179	88.1 	4
1180	89.1 	4
1181	90.1 	4
1182	91.0 	4
1183	91.7 	4
1184	92.3 	4
1185	92.8 	4
1186	93.1 	4
1187	93.1 	4
1188	93.1 	4
1189	93.1 	4
1190	93.1 	4
1191	93.1 	4
1192	93.1 	4
1193	93.1 	4
1194	93.1 	4
1195	93.1 	4
1196	93.2 	4
1197	93.2 	4
1198	93.3 	4
1199	93.7 	4
1200	94.2 	4
1201	95.0 	4
1202	95.8 	4
1203	96.4 	4
1204	96.8 	4
1205	97.0 	4
1206	97.1 	4
1207	97.2 	4
1208	97.3 	4
1209	97.4 	4
1210	97.4 	4
1211	97.4 	4
1212	97.4 	4
1213	97.3 	4
1214	97.3 	4
1215	97.3 	4
1216	97.3 	4
1217	97.2 	4
1218	97.1 	4
1219	97.0 	4
1220	96.9 	4
1221	96.7 	4
1222	96.4 	4
1223	96.1 	4
1224	95.7 	4
1225	95.5 	4
1226	95.3 	4
1227	95.2 	4
1228	95.0 	4
1229	94.9 	4
1230	94.7 	4
1231	94.5 	4
1232	94.4 	4
1233	94.4 	4
1234	94.3 	4
1235	94.3 	4
1236	94.1 	4
1237	93.9 	4
1238	93.4 	4
1239	92.8 	4
1240	92.0 	4
1241	91.3 	4
1242	90.6 	4
1243	90.0 	4
1244	89.3 	4
1245	88.7 	4
1246	88.1 	4
1247	87.4 	4
1248	86.7 	4
1249	86.0 	4
1250	85.3 	4
1251	84.7 	4
1252	84.1 	4
1253	83.5 	4
1254	82.9 	4
1255	82.3 	4
1256	81.7 	4
1257	81.1 	4
1258	80.5 	4
1259	79.9 	4
1260	79.4 	4
1261	79.0 	4
1262	78.7 	4
1263	78.7 	4
1264	78.8 	4
1265	79.1 	4
1266	79.4 	4
1267	79.6 	4
1268	79.8 	4
1269	79.8 	4
1270	79.6 	4
1271	79.3 	4
1272	78.9 	4
1273	78.5 	4
1274	78.2 	4
1275	77.9 	4
1276	77.7 	4
1277	77.7 	4
1278	77.8 	4
1279	77.9 	4
1280	78.1 	4
1281	78.3 	4
1282	78.3 	4
1283	78.4 	4
1284	78.4 	4
1285	78.4 	4
1286	78.2 	4
1287	78.0 	4
1288	77.7 	4
1289	77.3 	4
1290	76.9 	4
1291	76.6 	4
1292	76.2 	4
1293	75.7 	4
1294	75.2 	4
1295	74.7 	4
1296	74.4 	4
1297	74.3 	4
1298	74.4 	4
1299	74.6 	4
1300	74.9 	4
1301	75.1 	4
1302	75.3 	4
1303	75.5 	4
1304	75.8 	4
1305	75.9 	4
1306	76.0 	4
1307	76.0 	4
1308	76.0 	4
1309	75.9 	4
1310	75.9 	4
1311	75.8 	4
1312	75.7 	4
1313	75.5 	4
1314	75.2 	4
1315	75.0 	4
1316	74.7 	4
1317	74.1 	4
1318	73.7 	4
1319	73.3 	4
1320	73.5 	4
1321	74.0 	4
1322	74.9 	4
1323	76.1 	4
1324	77.7 	4
1325	79.2 	4
1326	80.3 	4
1327	80.8 	4
1328	81.0 	4
1329	81.0 	4
1330	81.0 	4
1331	81.0 	4
1332	81.0 	4
1333	80.9 	4
1334	80.6 	4
1335	80.3 	4
1336	80.0 	4
1337	79.9 	4
1338	79.8 	4
1339	79.8 	4
1340	79.8 	4
1341	79.9 	4
1342	80.0 	4
1343	80.4 	4
1344	80.8 	4
1345	81.2 	4
1346	81.5 	4
1347	81.6 	4
1348	81.6 	4
1349	81.4 	4
1350	80.7 	4
1351	79.6 	4
1352	78.2 	4
1353	76.8 	4
1354	75.3 	4
1355	73.8 	4
1356	72.1 	4
1357	70.2 	4
1358	68.2 	4
1359	66.1 	4
1360	63.8 	4
1361	61.6 	4
1362	60.2 	4
1363	59.8 	4
1364	60.4 	4
1365	61.8 	4
1366	62.6 	4
1367	62.7 	4
1368	61.9 	4
1369	60.0 	4
1370	58.4 	4
1371	57.8 	4
1372	57.8 	4
1373	57.8 	4
1374	57.3 	4
1375	56.2 	4
1376	54.3 	4
1377	50.8 	4
1378	45.5 	4
1379	40.2 	4
1380	34.9 	4
1381	29.6 	4
1382	27.3 	4
1383	29.3 	4
1384	32.9 	4
1385	35.6 	4
1386	36.7 	4
1387	37.6 	4
1388	39.4 	4
1389	42.5 	4
1390	46.5 	4
1391	50.2 	4
1392	52.8 	4
1393	54.3 	4
1394	54.9 	4
1395	54.9 	4
1396	54.7 	4
1397	54.1 	4
1398	53.2 	4
1399	52.1 	4
1400	50.7 	4
1401	49.1 	4
1402	47.4 	4
1403	45.2 	4
1404	41.8 	4
1405	36.5 	4
1406	31.2 	4
1407	27.6 	4
1408	26.9 	4
1409	27.3 	4
1410	27.5 	4
1411	27.4 	4
1412	27.1 	4
1413	26.7 	4
1414	26.8 	4
1415	28.2 	4
1416	31.1 	4
1417	34.8 	4
1418	38.4 	4
1419	40.9 	4
1420	41.7 	4
1421	40.9 	4
1422	38.3 	4
